"1","twoSum"
"1449","printVertically"
"1450","TreeNode"
"1451","minTaps"
"1454","removePalindromeSub"
"1455","filterRestaurants"
"1456","findTheCity"
"1457","minDifficulty"
"1458","sortByBits"
"1459","Cashier"
"1460","numberOfSubstrings"
"1461","countOrders"
"1463","kWeakestRows"
"1464","minSetSize"
"1465","maxProduct"
"1466","maxJumps"
"1468","checkIfExist"
"1469","minSteps"
"1470","TweetCounts"
"1471","maxStudents"
"1472","sortString"
"1473","findTheLongestSubstring"
"1474","TreeNode"
"1475","TreeNode"
"1476","countNegatives"
"1477","ProductOfNumbers"
"1478","maxEvents"
"1479","isPossible"
"1482","smallerNumbersThanCurrent"
"1483","rankTeams"
"1484","ListNode"
"1485","minCost"
"1486","findTheDistanceValue"
"1487","maxNumberOfFamilies"
"1488","getKth"
"1489","maxSizeSlices"
"1490","generateTheString"
"1491","numTimesAllBlue"
"1492","numOfMinutes"
"1493","frogPosition"
"1496","luckyNumbers"
"1497","CustomStack"
"1498","TreeNode"
"1499","maxPerformance"
"1500",\N
"1501","checkOverlap"
"1502","canConstruct"
"1503","maxSatisfaction"
"1505",\N
"1507","hasValidPath"
"1508",\N
"1510","findLucky"
"1511","numTeams"
"1512",\N
"1513","findGoodStrings"
"1514","minStartValue"
"1515","findMinFibonacciNumbers"
"1516","getHappyString"
"1517","numberOfArrays"
"1519","minSubsequence"
"1520","numSteps"
"1522","stoneGameIII"
"1524",\N
"1525","processQueries"
"1526","entityParser"
"1527","numOfWays"
"1528",\N
"1529","maxDiff"
"1530","checkIfCanBreak"
"1531",\N
"1532","reformat"
"1533",\N
"1534","minNumberOfFrogs"
"1535","numOfArrays"
"1537","maxScore"
"1538","maxScore"
"1539","findDiagonalOrder"
"1542","maxPower"
"1543","simplifiedFractions"
"1544","TreeNode"
"1545","largestNumber"
"1547","destCity"
"1548","kLengthApart"
"1549","longestSubarray"
"1550","kthSmallest"
"1552","buildArray"
"1553","countTriplets"
"1554","minTime"
"1555","ways"
"1556","canBeEqual"
"1557","hasAllCodes"
"1558","checkIfPrerequisite"
"1559","cherryPickup"
"1560","busyStudent"
"1561","arrangeWords"
"1562","peopleIndexes"
"1563","numPoints"
"1566","isPrefixOfWord"
"1567","maxVowels"
"1568","TreeNode"
"1569","maxDotProduct"
"1570","finalPrices"
"1571","minDistance"
"1572","updateSubrectangle"
"1573","minSumOfLengths"
"1574","maxProduct"
"1575","maxArea"
"1576","minReorder"
"1577","getProbability"
"1580","shuffle"
"1581","getStrongest"
"1582","BrowserHistory"
"1583","minCost"
"1584","average"
"1585","kthFactor"
"1586","longestSubarray"
"1587","minNumberOfSemesters"
"1603","runningSum"
"1604","findLeastNumOfUniqueInts"
"1605","minDays"
"1610","xorOperation"
"1611","getFolderNames"
"1612","avoidFlood"
"1613","findCriticalAndPseudoCriticalEdges"
"1615","rangeSum"
"1616","minDifference"
"1617","winnerSquareGame"
"1619","isPathCrossing"
"1620","canArrange"
"1621","numSubseq"
"1622","findMaxValueOfEquation"
"1626","canMakeArithmeticProgression"
"1627","getLastMoment"
"1628","numSubmat"
"1629","minInteger"
"1630","countOdds"
"1631","numOfSubarrays"
"1632","numSplits"
"1633","minNumberOperations"
"1635","numIdenticalPairs"
"1636","numSub"
"1637","getLengthOfOptimalCompression"
"1638","getMinDistSum"
"1642","numWaterBottles"
"1643","countSubTrees"
"1644","maxNumOfSubstrings"
"1645","closestToTarget"
"1646","findKthPositive"
"1647","canConvertString"
"1648","minInsertions"
"1649","maxNonOverlapping"
"1651","restoreString"
"1652","minFlips"
"1653","TreeNode"
"1656","countGoodTriplets"
"1657","getWinner"
"1658","minSwaps"
"1659","maxSum"
"1660","thousandSeparator"
"1661","findSmallestSetOfVertices"
"1662","minOperations"
"1663","containsCycle"
"1666","makeGood"
"1667","findKthBit"
"1668","longestAwesome"
"1669","minCost"
"1674","minOperations"
"1675","maxDistance"
"1676","minDays"
"1677","diagonalSum"
"1678","numWays"
"1679","findLengthOfShortestSubarray"
"1680","countRoutes"
"1682","mostVisited"
"1683","maxCoins"
"1684","findLatestStep"
"1685","stoneGameV"
"1689","containsPattern"
"1690","getMaxLen"
"1691","minDays"
"1692","numOfWays"
"1693","sumOddLengthSubarrays"
"1694","minSubarray"
"1695","maxSumRangeQuery"
"1696","isPrintable"
"1698","modifyString"
"1699","numTriplets"
"1700","minCost"
"1701","maxNumEdgesToRemove"
"1704","numSpecial"
"1705","unhappyFriends"
"1706","minCostConnectPoints"
"1707","isTransformable"
"1708","ParkingSystem"
"1709","alertNames"
"1710","busiestServers"
"1711","restoreMatrix"
"1714","reorderSpaces"
"1715","maxUniqueSplit"
"1716","maxProductPath"
"1717","connectTwoGroups"
"1720","minOperations"
"1721","minOperationsMaxProfit"
"1722","ThroneInheritance"
"1723","maximumRequests"
"1725","numberOfSets"
"1726","bestCoordinate"
"1727","canMouseWin"
"1728","Fancy"
"1730","specialArray"
"1731","TreeNode"
"1732","minimumOneBitOperations"
"1733","visiblePoints"
"1737","maxDepth"
"1738","maximalNetworkRank"
"1739","checkPalindromeFormation"
"1740","countSubgraphsForEachDiameter"
"1741","frequencySort"
"1742","maxWidthOfVerticalArea"
"1743","countSubstrings"
"1744","numWays"
"1746","maxLengthBetweenEqualCharacters"
"1747","findLexSmallestString"
"1748","bestTeamScore"
"1751","slowestKey"
"1752","checkArithmeticSubarrays"
"1753","minimumEffortPath"
"1755","decrypt"
"1756","minimumDeletions"
"1757","minimumJumps"
"1758","canDistribute"
"1760","canFormArray"
"1761","countVowelStrings"
"1762","furthestBuilding"
"1764",\N
"1765","ListNode"
"1766","minimumMountainRemovals"
"1767",\N
"1769",\N
"1770",\N
"1771","maxProfit"
"1772","createSortedArray"
"1775","OrderedStream"
"1776","minOperations"
"1777","closeStrings"
"1778","getMaxGridHappiness"
"1781",\N
"1782","getSmallestString"
"1783","waysToMakeFair"
"1784","minimumEffort"
"1786","countConsistentStrings"
"1787",\N
"1788","stoneGameVI"
"1789",\N
"1791","maximumWealth"
"1792","mostCompetitive"
"1793","minMoves"
"1794","minimumDeviation"
"1797","interpret"
"1798","maxOperations"
"1799","minimumIncompatibility"
"1800","concatenatedBinary"
"1802","countStudents"
"1803","averageWaitingTime"
"1804","maximumBinaryString"
"1805","minMoves"
"1806","numberOfMatches"
"1807","minPartitions"
"1808","stoneGameVII"
"1812","reformatNumber"
"1813","maximumUniqueSubarray"
"1814","maxResult"
"1815","distanceLimitedPathsExist"
"1817","totalMoney"
"1818","maximumGain"
"1819","constructDistancedSequence"
"1820","checkWays"
"1823","halvesAreAlike"
"1824","eatenApples"
"1825","minimumTimeRequired"
"1826","maximizeXor"
"1829","maximumUnits"
"1830","countPairs"
"1831","waysToSplit"
"1832","minOperations"
"1833","largestAltitude"
"1834","minimumTeachings"
"1835","decode"
"1836","waysToFillArray"
"1839","decode"
"1840","minimumHammingDistance"
"1843","countGoodRectangles"
"1844","countBalls"
"1845","largestSubmatrix"
"1848","sumOfUnique"
"1849","maxAbsoluteSum"
"1850","minimumLength"
"1851","maxValue"
"1858","maximumTime"
"1859","minCharacters"
"1860","kthLargestValue"
"1861","minimumBoxes"
"1866","restoreArray"
"1871","checkPartitioning"
"1872","canEat"
"1873","longestNiceSubstring"
"1874","canChoose"
"1875","getCoprimes"
"1876","highestPeak"
"1878","check"
"1879","maximumScore"
"1880","largestMerge"
"1881","minAbsDifference"
"1884","minOperations"
"1885","countHomogenous"
"1886","minimumSize"
"1887","minTrioDegree"
"1888","nearestValidPoint"
"1889","checkPowersOfThree"
"1890","beautySum"
"1891","countPairs"
"1894","mergeAlternately"
"1895","minOperations"
"1896","maximumScore"
"1897","longestPalindrome"
"1899","countMatches"
"1900","closestCost"
"1901","minOperations"
"1902","getCollisionTimes"
"1904","secondHighest"
"1905","AuthenticationManager"
"1906","maxScore"
"1907","countPairs"
"1910","checkOnesSegment"
"1911","minElements"
"1912","countRestrictedPaths"
"1913","minChanges"
"1915","areAlmostEqual"
"1916","findCenter"
"1917","maxAverageRatio"
"1918","maximumScore"
"1920","squareIsWhite"
"1923","areSentencesSimilar"
"1924","maxHappyGroups"
"1925","countNicePairs"
"1927","maxAscendingSum"
"1928","getNumberOfBacklogOrders"
"1929","maxValue"
"1930","getMaximumConsecutive"
"1933","numDifferentIntegers"
"1934","evaluate"
"1935","reinitializePermutation"
"1936","maxNiceDivisors"
"1938","minOperations"
"1939","countPoints"
"1940","getMaximumXor"
"1941","makeStringSorted"
"1944","truncateSentence"
"1945","findingUsersActiveMinutes"
"1946","minAbsoluteSumDiff"
"1947","countDifferentSubsequenceGCDs"
"1950","arraySign"
"1951","findTheWinner"
"1952","minSideJumps"
"1953","MKAverage"
"1954","replaceDigits"
"1955","SeatManager"
"1956","maximumElementAfterDecrementingAndRearranging"
"1957","closestRoom"
"1960","checkIfPangram"
"1961","maxIceCream"
"1962","getOrder"
"1963","getXORSum"
"1965","sumBase"
"1966","maxFrequency"
"1967","longestBeautifulSubstring"
"1968","maxBuilding"
"1970","sortSentence"
"1971","memLeak"
"1972","rotateTheBox"
"1975","getMinDistance"
"1976","splitString"
"1977","minInterval"
"1978","getMinSwaps"
"1983","maximumPopulation"
"1984","maxDistance"
"1985","maxSumMinProduct"
"1986","largestPathValue"
"1987","countGoodSubstrings"
"1988","minPairSum"
"1989","minimumXORSum"
"1990","getBiggestThree"
"1993","subsetXORSum"
"1994","minSwaps"
"1995","FindSumPairs"
"1996","rearrangeSticks"
"1999","checkZeroOnes"
"2000","minSpeedOnTime"
"2001","canReach"
"2002","stoneGameVIII"
"2005","isCovered"
"2006","chalkReplacer"
"2008","minOperationsToFlip"
"2010","isSumEqual"
"2011","maxValue"
"2012","assignTasks"
"2013","minSkips"
"2015","findRotation"
"2016","reductionOperations"
"2017","minFlips"
"2018","minWastedSpace"
"2020","canBeIncreasing"
"2021","removeOccurrences"
"2022","maxAlternatingSum"
"2023","MovieRentingSystem"
"2025","makeEqual"
"2026","mergeTriplets"
"2027","maximumRemovals"
"2028",\N
"2031",\N
"2032",\N
"2033","numberOfRounds"
"2034",\N
"2035","countSubIslands"
"2037","countTriples"
"2038","nearestExit"
"2039","sumGame"
"2040",\N
"2042","maxProductDifference"
"2043",\N
"2044","wonderfulSubstrings"
"2047",\N
"2048","buildArray"
"2049","eliminateMaximum"
"2050","countGoodNumbers"
"2051","longestCommonSubpath"
"2053","areOccurrencesEqual"
"2054","smallestChair"
"2055","splitPainting"
"2058","getConcatenation"
"2059","countPalindromicSubsequence"
"2060","TreeNode"
"2061","colorTheGrid"
"2066","addRungs"
"2067","maxPoints"
"2068","maxGeneticDifference"
"2076","getLucky"
"2077","maximumNumber"
"2078","maxCompatibilitySum"
"2079","deleteDuplicateFolder"
"2080","checkMove"
"2081","minSpaceWastedKResizing"
"2083","isThree"
"2084","numberOfWeeks"
"2085","rearrangeArray"
"2086","countSpecialSubsequences"
"2088","minTimeToType"
"2089","public class Solution {"
"2090","countPaths"
"2091","numberOfCombinations"
"2093","isPrefixString"
"2094","minStoneSum"
"2095","minSwaps"
"2096","longestObstacleCourseAtEachPosition"
"2099","numOfStrings"
"2100","minNonZeroProduct"
"2101","latestDayToCross"
"2102","findMiddleIndex"
"2103","findFarmland"
"2104","LockingTree"
"2105","numberOfGoodSubsets"
"2106","findGCD"
"2107","findDifferentBinaryString"
"2108","minimizeTheDifference"
"2109","recoverArray"
"2112","minimumDifference"
"2113","kthLargestNumber"
"2114","minSessions"
"2115","numberOfUniqueGoodSubsequences"
"2116","countKDifference"
"2117","findOriginalArray"
"2118","maxTaxiEarnings"
"2119","minOperations"
"2121","validPath"
"2122","countQuadruplets"
"2123","numberOfWeakCharacters"
"2124","firstDayBeenInAllRooms"
"2125","gcdSort"
"2128","reversePrefix"
"2129","interchangeableRectangles"
"2130","maxProduct"
"2131","smallestMissingValueSubtree"
"2132","construct2DArray"
"2133","numOfPairs"
"2134","maxConsecutiveAnswers"
"2135","waysToPartition"
"2137","finalValueAfterOperations"
"2138","sumOfBeauties"
"2139","DetectSquares"
"2140","longestSubsequenceRepeatedK"
"2144","maximumDifference"
"2145","gridGame"
"2146","placeWordInCrossword"
"2147","scoreOfStudents"
"2148","minMovesToSeat"
"2149","winnerOfGame"
"2150","kthSmallestProduct"
"2151","networkBecomesIdle"
"2154","minimumMoves"
"2155","missingRolls"
"2156","stoneGameIX"
"2157","smallestSubsequence"
"2159","twoOutOfThree"
"2160","minOperations"
"2161","StockPrice"
"2162","minimumDifference"
"2163","kthDistinct"
"2164","maxTwoEvents"
"2165","platesBetweenCandles"
"2166","countCombinations"
"2168","areNumbersAscending"
"2169","Bank"
"2170","countMaxOrSubsets"
"2171","secondMinimum"
"2173","countValidWords"
"2174","nextBeautifulNumber"
"2175","countHighestScoreNodes"
"2176","minimumTime"
"2177","checkAlmostEquivalent"
"2178","Robot"
"2179","maximumBeauty"
"2180","maxTaskAssign"
"2181","smallestEqual"
"2182","ListNode"
"2183","minimumOperations"
"2184","possiblyEquals"
"2186","countVowelSubstrings"
"2187","countVowels"
"2188","minimizedMaximum"
"2189","maximalPathQuality"
"2190","countWords"
"2191","minimumBuckets"
"2192","minCost"
"2193","countPyramids"
"2195","timeRequiredToBuy"
"2196","ListNode"
"2197","decodeCiphertext"
"2198","friendRequests"
"2199","maxDistance"
"2200","possibleToStamp"
"2201","validArrangement"
"2202","kMirror"
"2204","maxSubsequence"
"2205","goodDaysToRobBank"
"2206","maximumDetonation"
"2207","SORTracker"
"2210","targetIndices"
"2211","getAverages"
"2212","minimumDeletions"
"2213","findAllPeople"
"2215","findEvenNumbers"
"2216","ListNode"
"2217","TreeNode"
"2219","mostWordsFound"
"2220","findAllRecipes"
"2221","canBeValid"
"2222","abbreviateProduct"
"2226","countPoints"
"2227","subArrayRanges"
"2228","minimumRefill"
"2229","maxTotalFruits"
"2231","firstPalindrome"
"2232","addSpaces"
"2233","getDescentPeriods"
"2234","kIncreasing"
"2235","capitalizeTitle"
"2236","ListNode"
"2237","longestPalindrome"
"2238","isSameAfterReversals"
"2239","executeInstructions"
"2240","getDistances"
"2241","recoverArray"
"2243","checkString"
"2244","numberOfBeams"
"2245","asteroidsDestroyed"
"2246","maximumInvitations"
"2248","minimumCost"
"2249","numberOfArrays"
"2250","highestRankedKItems"
"2251","numberOfWays"
"2254","checkValid"
"2255","minSwaps"
"2256","wordCount"
"2257","earliestFullBloom"
"2260","divideString"
"2261","maxScoreIndices"
"2262","mostPoints"
"2263","maxRunTime"
"2264","minimumSum"
"2265","pivotArray"
"2266","minCostSetTime"
"2267","minimumDifference"
"2269","countElements"
"2270","findLonely"
"2271","rearrangeArray"
"2272","maximumGood"
"2274","findFinalValue"
"2275","subStrHash"
"2276","groupStrings"
"2277","countPairs"
"2278","sumOfThree"
"2279","maximumEvenSplit"
"2280","goodTriplets"
"2283","sortEvenOdd"
"2284",\N
"2285","Bitset"
"2286","minimumTime"
"2288","countOperations"
"2289","minimumOperations"
"2290","minimumRemoval"
"2291","maximumANDSum"
"2292","prefixCount"
"2293","minSteps"
"2294","minimumTime"
"2295",\N
"2298","countEven"
"2299","ListNode"
"2300","repeatLimitedString"
"2301","countPairs"
"2304","cellsInRange"
"2305","minimalKSum"
"2306","TreeNode"
"2307","replaceNonCoprimes"
"2308","divideArray"
"2309","maximumSubsequenceCount"
"2310","halveArray"
"2311","minimumWhiteTiles"
"2312","mostFrequent"
"2316","countHillValley"
"2317","countCollisions"
"2318","maximumBobPoints"
"2319","longestRepeating"
"2320","findKDistantIndices"
"2321","minimumWeight"
"2323","minBitFlips"
"2324","triangularSum"
"2325","numberOfWays"
"2326","sumScores"
"2327","largestInteger"
"2328","minimizeResult"
"2329","maximumProduct"
"2330","maximumBeauty"
"2331","intersection"
"2332","countLatticePoints"
"2333","countRectangles"
"2334","fullBloomFlowers"
"2337","removeDigit"
"2338","minimumCardPickup"
"2339","countDistinct"
"2340","appealSum"
"2341","countPrefixes"
"2342","minimumAverageDifference"
"2343","countUnguarded"
"2344","maximumMinutes"
"2345","convertTime"
"2346","largestGoodInteger"
"2347","TreeNode"
"2348","countTexts"
"2349","hasValidPath"
"2350","findClosestNumber"
"2351","waysToBuyPensPencils"
"2352","ATM"
"2353","maximumScore"
"2355","maxConsecutive"
"2356","largestCombination"
"2357","CountIntervals"
"2358","waysToSplitArray"
"2359","maximumWhiteTiles"
"2360","largestVariance"
"2361","digitSum"
"2362","minimumRounds"
"2363","maxTrailingZeros"
"2364","longestPath"
"2365","percentageLetter"
"2366","maximumBags"
"2367","minimumLines"
"2368","totalStrength"
"2372","rearrangeCharacters"
"2373","discountPrices"
"2374","totalSteps"
"2375","minimumObstacles"
"2377","digitCount"
"2378","largestWordCount"
"2379","maximumImportance"
"2380","BookMyShow"
"2383","sum"
"2384","TreeNode"
"2386","minMaxGame"
"2387","partitionArray"
"2388","arrayChange"
"2389","TextEditor"
"2390","distinctNames"
"2391","strongPasswordCheckerII"
"2392","successfulPairs"
"2393","matchReplacement"
"2394","countSubarrays"
"2395","longestSubsequence"
"2397","countHousePlacements"
"2398","checkXMatrix"
"2400","minimumScore"
"2401","countAsterisks"
"2402","maximumXOR"
"2403","countPairs"
"2404","distinctSequences"
"2406","decodeMessage"
"2408","peopleAwareOfSecret"
"2409","countPaths"
"2411","ListNode"
"2412","fillCups"
"2413","SmallestInfiniteSet"
"2414","canChange"
"2415","idealArrays"
"2416","TreeNode"
"2417","latestTimeCatchTheBus"
"2418","minSumSquareDiff"
"2419","validSubarraySize"
"2421","numberOfPairs"
"2422","smallestTrimmedNumbers"
"2423","minOperations"
"2427","repeatedCharacter"
"2428","equalPairs"
"2429","FoodRatings"
"2430","countExcellentPairs"
"2432","zeroFilledSubarray"
"2433","bestHand"
"2434","NumberContainers"
"2435","shortestSequence"
"2436","minimumOperations"
"2437","maximumGroups"
"2438","closestMeetingNode"
"2439","longestCycle"
"2442","arithmeticTriplets"
"2443","validPartition"
"2444","longestIdealString"
"2445","reachableNodes"
"2447","mergeSimilarItems"
"2448","countBadPairs"
"2449","maximumRobots"
"2450","minimumReplacement"
"2454","largestLocal"
"2455","edgeScore"
"2456","smallestNumber"
"2457","countSpecialNumbers"
"2459","minNumberOfHours"
"2461","TreeNode"
"2462","kSum"
"2463","minimumRecolors"
"2464","secondsToRemoveOccurrences"
"2465","shiftingLetters"
"2466","maximumSegmentSum"
"2469","answerQueries"
"2470","removeStars"
"2471","garbageCollection"
"2472","buildMatrix"
"2473","maximumSum"
"2475","largestPalindromic"
"2476","checkDistances"
"2477","numberOfWays"
"2478","longestNiceSubarray"
"2479","mostBooked"
"2480","findSubarrays"
"2481","isStrictlyPalindromic"
"2482","maximumRows"
"2483","taskSchedulerII"
"2486","mostFrequentEven"
"2487","partitionString"
"2488","minGroups"
"2491","smallestEvenMultiple"
"2492","longestContinuousSubstring"
"2493","TreeNode"
"2494","sumPrefixScores"
"2496","countDaysTogether"
"2497","matchPlayersAndTrainers"
"2498","smallestSubarrays"
"2499","minimumMoney"
"2502","sortPeople"
"2503","longestSubarray"
"2504","goodIndices"
"2505","numberOfGoodPaths"
"2507","commonFactors"
"2508","maxSum"
"2509","minimizeXor"
"2510","deleteString"
"2511","minimumPartition"
"2512","LUPrefix"
"2513","numberOfPairs"
"2518","hardestWorker"
"2519","findArray"
"2520","robotWithString"
"2521","numberOfPaths"
"2524","findMaxK"
"2525","countDistinctIntegers"
"2526","lengthOfLIS"
"2527","countSubarrays"
"2528","countTime"
"2529","productQueries"
"2530","minimizeArrayValue"
"2531","componentValue"
"2532","equalFrequency"
"2533","xorAllNums"
"2536","haveConflict"
"2538","minCost"
"2539","makeSimilar"
"2541","sumOfNumberAndReverse"
"2542","averageValue"
"2543",\N
"2544","makeIntegerBeautiful"
"2545","TreeNode"
"2546","subarrayGCD"
"2547","oddString"
"2548","destroyTargets"
"2549",\N
"2550","twoEditWords"
"2551","applyOperations"
"2552",\N
"2553","totalCost"
"2554",\N
"2556","convertTemperature"
"2557","subarrayLCM"
"2558","TreeNode"
"2559","maxPalindromes"
"2561","distinctAverages"
"2562","countGoodStrings"
"2563","splitMessage"
"2564","mostProfitablePath"
"2566","unequalTriplets"
"2567","TreeNode"
"2568","minimumFuelCost"
"2569","beautifulPartitions"
"2571","pivotInteger"
"2572","appendCharacters"
"2573","ListNode"
"2574","countSubarrays"
"2575","numberOfCuts"
"2576","bestClosingTime"
"2577","countPalindromes"
"2580","isCircularSentence"
"2581","dividePlayers"
"2582","minScore"
"2583","magnificentSets"
"2585","deleteGreatestValue"
"2586","longestSquareStreak"
"2587","Allocator"
"2588","maxPoints"
"2589","maximumValue"
"2590","maxStarSum"
"2591","maxJump"
"2592","minimumTotalCost"
"2594","similarPairs"
"2595","smallestValue"
"2596","isPossible"
"2597","cycleLengthQueries"
"2598","closetTarget"
"2599","takeCharacters"
"2600","maximumTastiness"
"2601","countPartitions"
"2602","captureForts"
"2603","topStudents"
"2604","minOperations"
"2605","countAnagrams"
"2606","onesMinusZeros"
"2608","countDigits"
"2609","distinctPrimeFactors"
"2610","closestPrimes"
"2614","maximumCount"
"2615","isItPossible"
"2616","maxKelements"
"2618","maxPower"
"2619","categorizeBox"
"2620","DataStream"
"2621","xorBeauty"
"2624","differenceOfSum"
"2625","rangeAddQueries"
"2626","countGood"
"2627","maxOutput"
"2628","minimizeSet"
"2630","alternateDigitSum"
"2631","sortTheStudents"
"2632","makeStringsEqual"
"2633","minCost"
"2634","getCommon"
"2635","isReachable"
"2636","maxScore"
"2639","separateDigits"
"2640","maxCount"
"2641","isPossibleToCutPath"
"2642","findCrossingTime"
"2645","passThePillow"
"2646","TreeNode"
"2647","findValidSplit"
"2648","waysToReachTarget"
"2649","coloredCells"
"2650","splitNum"
"2651","countWays"
"2652","rootCount"
"2654","vowelStrings"
"2655","maxScore"
"2656","beautifulSubarrays"
"2657","findMinimumTime"
"2659","evenOddBit"
"2661","findSmallestInteger"
"2662","checkValidGrid"
"2663","distMoney"
"2664","maximizeGreatness"
"2665","repairCars"
"2668","minNumber"
"2669","maximumCostSubstring"
"2670","makeSubKSumEqual"
"2671","findShortestCycle"
"2673","maximizeWin"
"2675","findColumnWidth"
"2676","findPrefixScore"
"2677","TreeNode"
"2678","Graph"
"2679","distinctIntegers"
"2680","monkeyMove"
"2681","putMarbles"
"2682","countQuadruplets"
"2684","isWinner"
"2685","firstCompleteIndex"
"2686","minimumCost"
"2687","smallestBeautifulString"
"2689","minCost"
"2690","minCapability"
"2691","vowelStrings"
"2692","pickGifts"
"2694","maxDivScore"
"2695","findScore"
"2696","beautifulSubsets"
"2697","minimumVisitedCells"
"2698","findTheArrayConcVal"
"2699","countFairPairs"
"2700","substringXorQueries"
"2701","minimumScore"
"2703","handleQuery"
"2704","minMaxDifference"
"2705","minImpossibleOR"
"2706","minimizeSum"
"2707","mergeArrays"
"2708","findTheString"
"2709","squareFreeSubsets"
"2710","minOperations"
"2711","minimumTime"
"2712","maxNumOfMarkedIndices"
"2713","divisibilityArray"
"2714","leftRightDifference"
"2715","kItemsWithMaximumSum"
"2716","primeSubOperation"
"2717","collectTheCoins"
"2718","minOperations"
"2720","minimizeMax"
"2721","distance"
"2722","diagonalPrime"
"2723","findTheLongestBalancedSubstring"
"2724","findMatrix"
"2725","miceAndCheese"
"2726","minReverseOperations"
"2727","countSeniors"
"2728","matrixSum"
"2730","maximumOr"
"2736","addMinimum"
"2737","rowAndMaximumOnes"
"2739","minimumTotalPrice"
"2748","findDelayedArrivalTime"
"2751","getSubarrayBeauty"
"2752","sumOfMultiples"
"2753","minOperations"
"2754","maxStrength"
"2755","minExtraChar"
"2756","buyChoco"
"2764","findMaxFish"
"2765","countOperationsToEmptyArray"
"2766","findThePrefixCommonArray"
"2767","maximizeSum"
"2777","distinctDifferenceArray"
"2778","FrequencyTracker"
"2779","colorTheArray"
"2780","minIncrements"
"2784","sumOfPower"
"2791","circularGameLosers"
"2792","doesValidArrayExist"
"2793","countCompleteComponents"
"2794","maxMoves"
"2800","minLength"
"2801",\N
"2802","punishmentNumber"
"2803",\N
"2816","makeSmallestPalindrome"
"2817","minimumCost"
"2818","maxIncreasingCells"
"2819","removeTrailingZeros"
"2827","canTraverseAllPairs"
